time_s,theta_b,theta_b_dot,theta_w_dot,theta_b_hat,theta_b_dot_hat,theta_w_dot_hat,raw_torque,torque
30.8481,1.58428e+06,0.194943,-494.311,1.58428e+06,0.194943,-494.311,-3.15684e+08,-5
30.8725,1.58927,0.157659,-499.396,1.58927,0.157659,-499.396,-2.41604,-2.41604
30.8963,1.59173,0.132093,-504.493,1.59173,0.132093,-504.493,0.777234,0.777234
30.92,1.59915,0,-511.23,1.59915,0,-511.23,5.88247,5
30.944,1.59372,-0.03835,-506.507,1.59372,-0.03835,-506.507,4.63561,4.63561
30.9681,1.59529,-0.027697,-502.174,1.59529,-0.027697,-502.174,1.38537,1.38537
30.9921,1.59297,-0.064981,-494.754,1.59297,-0.064981,-494.754,-2.21053,-2.21053
31.0162,1.59797,-0.025566,-480.011,1.59797,-0.025566,-480.011,-13.2535,-5
31.041,1.59275,0.007457,-474.999,1.59275,0.007457,-474.999,-15.9725,-5
31.0644,1.59714,-0.001065,-473.283,1.59714,-0.001065,-473.283,-17.7874,-5
31.0881,1.59242,0.02024,-467.718,1.59242,0.02024,-467.718,-20.7518,-5
31.112,1.5935,0.061785,-469.508,1.5935,0.061785,-469.508,-20.5554,-5
31.1363,1.59583,0.086286,-468.502,1.59583,0.086286,-468.502,-22.0866,-5
31.1601,1.5963,0.026632,-465.371,1.5963,0.026632,-465.371,-23.1263,-5
31.1857,1.60139,0.004261,-460.848,1.60139,0.004261,-460.848,-26.6218,-5
31.2081,1.59667,-0.002131,-458.126,1.59667,-0.002131,-458.126,-27.2964,-5
31.2321,1.60243,0.053263,-460.755,1.60243,0.053263,-460.755,-27.7434,-5
31.2578,1.60483,0.026632,-458.802,1.60483,0.026632,-458.802,-28.9969,-5
31.2799,1.60159,0.008522,-452.244,1.60159,0.008522,-452.244,-32.1966,-5
31.3056,1.60524,0.021305,-451.808,1.60524,0.021305,-451.808,-33.4248,-5
31.3283,1.60467,0.066046,-450.357,1.60467,0.066046,-450.357,-35.0138,-5
31.3524,1.60544,0.030893,-448.496,1.60544,0.030893,-448.496,-35.7356,-5
31.3759,1.611,0.026632,-442.313,1.611,0.026632,-442.313,-40.6927,-5
31.4017,1.60827,0.059655,-449.06,1.60827,0.059655,-449.06,-36.4438,-5
31.4247,1.6106,0.037284,-445.793,1.6106,0.037284,-445.793,-38.5896,-5
31.4484,1.616,0.018109,-440.038,1.616,0.018109,-440.038,-42.9842,-5
31.4724,1.6131,0.051133,-438.94,1.6131,0.051133,-438.94,-43.6813,-5
31.4958,1.60938,0.079895,-437.133,1.60938,0.079895,-437.133,-44.5898,-5
31.5204,1.61449,0.017044,-435.3,1.61449,0.017044,-435.3,-45.6725,-5
31.5442,1.61368,0.062851,-431.619,1.61368,0.062851,-431.619,-48.6474,-5
31.5683,1.61037,0.075634,-433.349,1.61037,0.075634,-433.349,-47.1147,-5
31.5922,1.61314,0.043676,-429.101,1.61314,0.043676,-429.101,-49.8047,-5
31.6164,1.61793,0.063916,-430.259,1.61793,0.063916,-430.259,-50.3768,-5
31.6407,1.61839,0.025566,-425.816,1.61839,0.025566,-425.816,-52.6196,-5
31.665,1.61407e+06,-0.029827,-421.067,1.61407e+06,-0.029827,-421.067,-3.21619e+08,-5
31.6884,1.62011,-0.001065,-425.377,1.62011,-0.001065,-425.377,-52.7758,-5
31.7121,1.62435,-0.070307,-419.41,1.62435,-0.070307,-419.41,-56.1998,-5
31.736,1.61758,-0.057524,-417.519,1.61758,-0.057524,-417.519,-56.2735,-5
31.76,1.6109,-0.064981,-415.809,1.6109,-0.064981,-415.809,-55.8973,-5
31.7841,1.60887,-0.166181,-414.693,1.60887,-0.166181,-414.693,-54.433,-5
31.8093,1.60992,-0.181095,-416.28,1.60992,-0.181095,-416.28,-53.375,-5
31.833,1.60833,-0.297209,-413.259,1.60833,-0.297209,-413.259,-52.9482,-5
31.8562,1.59519,-0.269512,-410.514,1.59519,-0.269512,-410.514,-52.5561,-5
31.8799,1.58721,-0.38243,-410.051,1.58721,-0.38243,-410.051,-49.2865,-5
31.9046,1.57778,-0.430367,-405.67,1.57778,-0.430367,-405.67,-49.3513,-5
31.9287,1.57344e+06,-0.459129,-405.617,1.57344e+06,-0.459129,-405.617,-3.13524e+08,-5
31.9544,1.55506,-0.559264,-398.519,1.55506,-0.559264,-398.519,-47.1129,-5
31.9762,1.53633,-0.660464,-403.907,1.53633,-0.660464,-403.907,-38.1915,-5
31.9998,1.51503,-0.769121,-397.723,1.51503,-0.769121,-397.723,-35.9761,-5
32.024,1.49203,-0.717988,-400.797,1.49203,-0.717988,-400.797,-30.3337,-5
32.0481,1.47762,-0.798948,-393.302,1.47762,-0.798948,-393.302,-30.8076,-5
32.0721,1.46614,-0.768056,-395.221,1.46614,-0.768056,-395.221,-27.8409,-5
32.0959,1.45357,-0.850081,-392.367,1.45357,-0.850081,-392.367,-25.7142,-5
32.1202,1.43264,-0.801079,-391.329,1.43264,-0.801079,-391.329,-23.0582,-5
32.1438,1.40576,-0.860734,-389.97,1.40576,-0.860734,-389.97,-17.5245,-5
32.1682,1.38016,-0.800014,-390.285,1.38016,-0.800014,-390.285,-13.2832,-5
32.1924,1.35691e+06,-0.853277,-385.103,1.35691e+06,-0.853277,-385.103,-2.70377e+08,-5
32.2163,1.34529,-0.809601,-386.371,1.34529,-0.809601,-386.371,-8.65334,-5
32.2403,1.32736,-0.824515,-381.731,1.32736,-0.824515,-381.731,-7.76501,-5
32.2642,1.31693e+06,-0.771251,-383.466,1.31693e+06,-0.771251,-383.466,-2.62411e+08,-5
32.2893,1.30303,-0.7851,-378.045,1.30303,-0.7851,-378.045,-5.9441,-5
32.3118,1.29146,-0.77186,-379.241,1.29146,-0.77186,-379.241,-3.11164,-3.11164
32.3364,1.26986,-0.703075,-375.796,1.26986,-0.703075,-375.796,-2.19648,-2.19648
32.3597,1.25707,-0.732902,-375.765,1.25707,-0.732902,-375.765,0.853322,0.853322
32.3839,1.23521,-0.646616,-374.38,1.23521,-0.646616,-374.38,2.82268,2.82268
32.4082,1.21157,-0.647681,-371.517,1.21157,-0.647681,-371.517,5.73485,5
32.4323,1.19036,-0.626375,-373.844,1.19036,-0.626375,-373.844,11.0672,5
32.456,1.16939,-0.615723,-367.279,1.16939,-0.615723,-367.279,10.8906,5
32.4819,1.15037,-0.63915,-367.942,1.15037,-0.63915,-367.942,15.5111,5
32.5043,1.13035,-0.577373,-362.196,1.13035,-0.577373,-362.196,14.7742,5
32.5285,1.11468,-0.633832,-363.865,1.11468,-0.633832,-363.865,19.9423,5
32.5524,1.09517,-0.566721,-364.991,1.09517,-0.566721,-364.991,23.3716,5
32.5763,1.07937,-0.532632,-357.831,1.07937,-0.532632,-357.831,21.3804,5
32.6003,1.06811,-0.628506,-361.265,1.06811,-0.628506,-361.265,27.4792,5
32.6239,1.04887,-0.523045,-356.539,1.04887,-0.523045,-356.539,26.4704,5
32.648,1.03411,-0.598679,-355.124,1.03411,-0.598679,-355.124,29.8325,5
32.673,1.02568,-0.614658,-355.819,1.02568,-0.614658,-355.819,32.2335,5
32.6961,1.00815,-0.508131,-352.845,1.00815,-0.508131,-352.845,31.9789,5
32.72,993947,-0.595483,-353.553,993947,-0.595483,-353.553,-1.98054e+08,-5
32.7441,0.97679,-0.546481,-353.369,0.97679,-0.546481,-353.369,39.2293,5
32.7681,0.956,-0.528371,-347.626,0.956,-0.528371,-347.626,39.4096,5
32.792,0.943921,-0.609331,-347.321,0.943921,-0.609331,-347.321,43.0374,5
32.8163,0.927688,-0.598679,-349.12,0.927688,-0.598679,-349.12,47.2275,5
32.84,0.90976,-0.579504,-345.138,0.90976,-0.579504,-345.138,47.9376,5
32.8641,0.891808,-0.616788,-341.374,0.891808,-0.616788,-341.374,49.7766,5
32.8882,0.878045,-0.677508,-342.077,0.878045,-0.677508,-342.077,54.0255,5
32.9118,0.86294,-0.569916,-342.68,0.86294,-0.569916,-342.68,55.5387,5
32.936,0.845339,-0.5827,-335.752,0.845339,-0.5827,-335.752,54.8717,5
32.96,0.835629,-0.723315,-337.631,0.835629,-0.723315,-337.631,60.4551,5
32.9839,826172,-0.597613,-339.173,826172,-0.597613,-339.173,-1.64623e+08,-5
33.0082,0.814808,-0.627441,-331.381,0.814808,-0.627441,-331.381,58.9622,5
33.0344,0.806783,-0.651942,-332.542,0.806783,-0.651942,-332.542,61.7263,5
33.056,0.80051,-0.66366,-333.883,0.80051,-0.66366,-333.883,64.0322,5
33.0799,0.782703,-0.540089,-332.45,0.782703,-0.540089,-332.45,64.5116,5
33.1039,0.766367,-0.598679,-326.31,0.766367,-0.598679,-326.31,64.8928,5
33.1286,0.752382,-0.618919,-327.421,0.752382,-0.618919,-327.421,68.7386,5
33.1522,0.73693,-0.62531,-326.779,0.73693,-0.62531,-326.779,71.521,5
33.1758,0.720903,-0.606135,-326.455,0.720903,-0.606135,-326.455,74.1742,5
33.1999,0.711354,-0.687096,-324.274,0.711354,-0.687096,-324.274,76.1068,5
33.2242,0.702544,-0.709466,-324.35,0.702544,-0.709466,-324.35,78.3012,5
33.25,692716,-0.736098,-321.095,692716,-0.736098,-321.095,-1.3803e+08,-5
33.2723,0.67245,-0.717988,-317.64,0.67245,-0.717988,-317.64,80.1873,5
33.2961,0.651703,-0.765925,-317.416,0.651703,-0.765925,-317.416,85.016,5
33.32,0.628584,-0.882039,-314.852,0.628584,-0.882039,-314.852,90.0238,5
33.3518,0.611647,-0.96513,-317.017,0.611647,-0.96513,-317.017,96.2245,5
33.3687,0.593865,-0.974717,-312.027,0.593865,-0.974717,-312.027,96.7672,5
33.394,0.574175,-1.03224,-311.709,0.574175,-1.03224,-311.709,101.494,5
33.418,0.546939,-1.08763,-310.815,0.546939,-1.08763,-310.815,107.321,5
33.4399,0.517056,-1.1899,-311.855,0.517056,-1.1899,-311.855,115.722,5
33.4641,0.490008,-1.22718,-308.641,0.490008,-1.22718,-308.641,119.722,5
33.4882,0.462891,-1.22505,-308.662,0.462891,-1.22505,-308.662,125.102,5
33.5121,0.438124,-1.14942,-306.463,0.438124,-1.14942,-306.463,127.32,5
33.536,0.408883,-1.09403,-304.114,0.408883,-1.09403,-304.114,130.688,5
33.56,0.379512,-1.10361,-301.377,0.379512,-1.10361,-301.377,134.97,5
33.5852,0.35053,-1.06633,-303.682,0.35053,-1.06633,-303.682,141.557,5
33.6081,0.328494,-1.05994,-302.841,0.328494,-1.05994,-302.841,145.303,5
33.632,0.30755,-1.0365,-300.536,0.30755,-1.0365,-300.536,147.603,5
33.656,0.287772,-1.02159,-297.795,0.287772,-1.02159,-297.795,149.544,5
33.68,0.260851,-0.945955,-299.151,0.260851,-0.945955,-299.151,154.448,5
33.7041,0.236502,-0.869256,-293.312,0.236502,-0.869256,-293.312,154.253,5
33.7278,0.218585,-0.871386,-292.912,0.218585,-0.871386,-292.912,157.607,5
33.7519,0.200561,-0.861799,-295.744,0.200561,-0.861799,-295.744,162.828,5
33.7758,0.179662,-0.959803,-293.094,0.179662,-0.959803,-293.094,167.023,5
33.8005,0.155548,-1.01839,-291.832,0.155548,-1.01839,-291.832,172.05,5
33.8242,0.13366,-1.00987,-290.024,0.13366,-1.00987,-290.024,175.114,5
33.8482,0.113501,-1.01307,-289.893,0.113501,-1.01307,-289.893,179.104,5
33.8718,0.086956,-0.920388,-288.209,0.086956,-0.920388,-288.209,181.706,5
33.8961,65311,-0.761664,-285.936,65311,-0.761664,-285.936,-1.30137e+07,-5
33.9204,0.052242,-0.655138,-284.285,0.052242,-0.655138,-284.285,181.498,5
33.9439,0.038871,-0.608266,-280.629,0.038871,-0.608266,-280.629,181.023,5
33.9683,0.023009,-0.612527,-283.899,0.023009,-0.612527,-283.899,186.334,5
33.992,0.012605,-0.714792,-282.31,0.012605,-0.714792,-282.31,189.184,5
34.0161,-0.000665,-0.735032,-282.005,-0.000665,-0.735032,-282.005,191.989,5
34.0401,0.000746,0.011718,-281.786,0.000746,0.011718,-281.786,178.524,5
34.0645,-0.001967,0.010653,-279.162,-0.001967,0.010653,-279.162,177.418,5
34.0878,-0.002687,0.021305,-281.106,-0.002687,0.021305,-281.106,178.609,5
34.1118,0.001379,0.031958,-277.726,0.001379,0.031958,-277.726,175.467,5
34.1359,-0.000516,0.015979,-277.989,-0.000516,0.015979,-277.989,176.291,5
34.1599,-0.005923,-0.004261,-278.144,-0.005923,-0.004261,-278.144,177.821,5
34.1845,-0.006734,-0.017044,-275.101,-0.006734,-0.017044,-275.101,176.274,5
34.208,-0.009567,-0.006392,-273.203,-0.009567,-0.006392,-273.203,175.447,5
34.2322,-0.014886,-0.017044,-269.97,-0.014886,-0.017044,-269.97,174.641,5
34.256,-0.012145,-0.023436,-269.425,-0.012145,-0.023436,-269.425,173.861,5
34.2799,-0.014874,-0.018109,-269.36,-0.014874,-0.018109,-269.36,174.27,5
34.3039,-0.020225,-0.022371,-266.139,-0.020225,-0.022371,-266.139,173.366,5
34.3283,-0.016761,-0.029827,-264.415,-0.016761,-0.029827,-264.415,171.712,5
34.3518,-0.017243,-0.017044,-262.383,-0.017243,-0.017044,-262.383,170.294,5
34.3759,-0.0204,-0.022371,-262.572,-0.0204,-0.022371,-262.572,171.136,5
34.4003,-0.016566,-0.036219,-261.521,-0.016566,-0.036219,-261.521,169.947,5
34.4242,-0.016517,-0.022371,-262.491,-0.016517,-0.022371,-262.491,170.311,5
34.448,-0.012897,-0.010653,-259.914,-0.012897,-0.010653,-259.914,167.749,5
34.4722,-0.009656,-0.026632,-257.857,-0.009656,-0.026632,-257.857,166.077,5
34.4962,-0.00944,-0.030893,-257.724,-0.00944,-0.030893,-257.724,166.024,5
34.52,-0.004656,-0.029827,-257.278,-0.004656,-0.029827,-257.278,164.769,5
34.5441,-0.002448,-0.029827,-253.924,-0.002448,-0.029827,-253.924,162.2,5
34.5692,-0.006096,-0.018109,-254.046,-0.006096,-0.018109,-254.046,162.8,5
34.5919,-0.001447,-0.02024,-251.374,-0.001447,-0.02024,-251.374,160.214,5
34.6165,-0.003621,-0.02024,-253.902,-0.003621,-0.02024,-253.902,162.252,5
34.6403,0.001635,-0.021305,-251.831,0.001635,-0.021305,-251.831,159.908,5
34.6641,0.002826,-0.005326,-250.792,0.002826,-0.005326,-250.792,158.733,5
34.6881,-0.00247,-0.009587,-250.429,-0.00247,-0.009587,-250.429,159.632,5
34.7124,-0.000328,-0.009587,-251.803,-0.000328,-0.009587,-251.803,160.077,5
34.7361,-0.003773,0.024501,-247.838,-0.003773,0.024501,-247.838,157.651,5
34.7596,-0.008815,0.02024,-248.21,-0.008815,0.02024,-248.21,158.967,5
34.784,-0.010714,0.013848,-249.003,-0.010714,0.013848,-249.003,159.96,5
34.8078,-0.014197,0.014914,-245.708,-0.014197,0.014914,-245.708,158.544,5
34.8323,-0.013777,0.019175,-244.832,-0.013777,0.019175,-244.832,157.829,5
34.8559,-0.016994,0.018109,-243.136,-0.016994,0.018109,-243.136,157.413,5
34.8802,-0.015955,0.014914,-241.304,-0.015955,0.014914,-241.304,156.098,5
34.9042,-0.019248,0.012783,-241.593,-0.019248,0.012783,-241.593,156.975,5
34.9282,-0.017911,-0.013848,-238.913,-0.017911,-0.013848,-238.913,155.473,5
34.9518,-0.014203,-0.017044,-239.562,-0.014203,-0.017044,-239.562,155.202,5
34.976,-0.012304,-0.02024,-234.53,-0.012304,-0.02024,-234.53,151.685,5
35.0001,-0.009957,-0.023436,-236.159,-0.009957,-0.023436,-236.159,152.307,5
35.0241,-0.011123,-0.010653,-237.26,-0.011123,-0.010653,-237.26,153.015,5
35.0486,-0.009706,-0.004261,-235.923,-0.009706,-0.004261,-235.923,151.772,5
35.0719,-0.011723,0.002131,-237.172,-0.011723,0.002131,-237.172,152.855,5
35.0959,-0.012578,0.019175,-233.782,-0.012578,0.019175,-233.782,150.576,5
35.1199,-0.0147,0.011718,-231.835,-0.0147,0.011718,-231.835,149.893,5
35.1439,-0.013889,0.005326,-232.799,-0.013889,0.005326,-232.799,150.455,5
35.1681,-0.014881,-0.001065,-227.962,-0.014881,-0.001065,-227.962,147.694,5
35.1921,-0.013228,-0.023436,-230.22,-0.013228,-0.023436,-230.22,149.189,5
35.2161,-0.012081,-0.017044,-225.692,-0.012081,-0.017044,-225.692,145.974,5
35.2399,-0.010167,0.012783,-228.893,-0.010167,0.012783,-228.893,147.104,5
35.2637,-0.010751,-0.008522,-227.353,-0.010751,-0.008522,-227.353,146.614,5
35.2906,-0.012375,0.014914,-227.191,-0.012375,0.014914,-227.191,146.426,5
35.3131,-0.013535,0.014914,-223.53,-0.013535,0.014914,-223.53,144.333,5
35.3371,-0.012928,0.006392,-224.75,-0.012928,0.006392,-224.75,145.136,5
35.3599,-0.014016,-0.006392,-222.057,-0.014016,-0.006392,-222.057,143.867,5
35.3853,-0.012373,-0.02024,-219.375,-0.012373,-0.02024,-219.375,142.078,5
35.4083,-0.012008,-0.010653,-220.029,-0.012008,-0.010653,-220.029,142.253,5
35.4325,-0.010864,0.002131,-220.46,-0.010864,0.002131,-220.46,142.076,5
35.456,-0.011636,0.015979,-219.754,-0.011636,0.015979,-219.754,141.539,5
35.4802,-0.011008,0.004261,-217.125,-0.011008,0.004261,-217.125,139.95,5
35.504,-0.011123,-0.007457,-216.823,-0.011123,-0.007457,-216.823,139.986,5
35.5281,-0.010028,-0.018109,-215.715,-0.010028,-0.018109,-215.715,139.25,5
35.5541,-0.010639,-0.004261,-214.175,-0.010639,-0.004261,-214.175,138.153,5
35.5768,-0.01049,0.010653,-214.329,-0.01049,0.010653,-214.329,137.96,5
35.6001,-0.011128,0.014914,-213.769,-0.011128,0.014914,-213.769,137.657,5
35.6242,-0.012142,0.005326,-212.2,-0.012142,0.005326,-212.2,137.031,5
35.6482,-0.011307,-0.014914,-207.297,-0.011307,-0.014914,-207.297,134.106,5
35.6725,-0.010671,-0.009587,-208.861,-0.010671,-0.009587,-208.861,134.879,5
35.6962,-0.010162,-0.003196,-210.651,-0.010162,-0.003196,-210.651,135.802,5
35.72,-0.010698,0.008522,-207.645,-0.010698,0.008522,-207.645,133.796,5
35.7441,-0.010123,-0.001065,-207.732,-0.010123,-0.001065,-207.732,133.904,5
35.768,-0.009987,-0.018109,-202.447,-0.009987,-0.018109,-202.447,130.82,5
35.7919,-0.009583,-0.014914,-204.93,-0.009583,-0.014914,-204.93,132.26,5
35.816,-0.010126,0.010653,-206.389,-0.010126,0.010653,-206.389,132.847,5
35.84,-0.010611,0.009587,-204.147,-0.010611,0.009587,-204.147,131.539,5
35.8639,-0.01016,-0.006392,-200.994,-0.01016,-0.006392,-200.994,129.727,5
35.8883,-0.009538,-0.017044,-199.62,-0.009538,-0.017044,-199.62,128.917,5
35.9122,-0.009035,0.003196,-201.276,-0.009035,0.003196,-201.276,129.514,5
