88968,-0.001,-0.061,1.000,0.000,-0.610,-0.122
88992,-0.005,-0.059,1.002,0.061,-0.610,-0.183
89016,-0.006,-0.057,1.001,-0.061,-0.610,-0.183
89040,-0.007,-0.061,0.998,-0.610,-0.427,-0.061
89064,-0.004,-0.062,1.004,0.000,-0.671,0.000
89088,-0.002,-0.061,1.004,0.061,-0.732,-0.183
89112,-0.006,-0.059,1.001,0.000,-0.488,-0.122
89136,-0.006,-0.058,1.001,0.000,-0.610,-0.061
89160,-0.006,-0.062,1.002,-0.488,-0.610,-0.122
89184,-0.004,-0.060,1.002,0.244,-0.610,-0.122
89208,-0.003,-0.061,1.002,-0.122,-0.549,-0.122
89232,-0.003,-0.059,1.000,0.122,-0.549,-0.061
89256,-0.006,-0.059,1.002,-0.183,-0.610,-0.061
89280,-0.007,-0.060,1.005,-0.366,-0.610,-0.061
89304,-0.005,-0.063,1.002,-0.122,-0.549,-0.305
89328,-0.004,-0.061,1.003,0.000,-0.549,-0.183
89352,-0.004,-0.059,1.001,0.000,-0.549,-0.244
89376,-0.006,-0.058,1.001,-0.061,-0.488,-0.061
89400,-0.004,-0.060,1.000,-0.061,-0.671,-0.183
89424,-0.006,-0.062,1.002,-0.244,-0.549,-0.244
89448,-0.007,-0.061,1.002,0.000,-0.549,-0.061
89472,-0.006,-0.060,1.001,0.122,-0.671,-0.122
89496,-0.002,-0.058,1.002,-0.244,-0.671,-0.183
89520,-0.004,-0.060,1.000,-0.183,-0.549,-0.305
89544,-0.004,-0.062,1.002,0.244,-0.671,0.061
89568,-0.007,-0.060,1.002,-0.183,-0.549,-0.061
89592,-0.007,-0.059,1.003,-0.122,-0.671,-0.183
89616,-0.004,-0.059,1.001,-0.061,-0.610,-0.183
89640,-0.004,-0.059,0.999,-0.061,-0.610,-0.244
89664,-0.004,-0.059,1.000,-0.061,-0.549,-0.183
89688,-0.004,-0.060,1.000,0.000,-0.549,-0.122
89712,-0.005,-0.061,1.001,-0.244,-0.549,-0.122
89736,-0.005,-0.061,1.001,-0.244,-0.671,0.000
89760,-0.004,-0.060,1.002,0.061,-0.610,-0.244
89784,-0.005,-0.060,1.001,-0.305,-0.610,-0.122
89808,-0.006,-0.060,1.003,0.061,-0.549,-0.122
89832,-0.006,-0.061,1.003,-0.183,-0.488,0.000
89856,-0.002,-0.061,1.000,-0.061,-0.610,-0.061
89880,-0.003,-0.058,1.003,-0.122,-0.610,-0.061
89904,-0.005,-0.061,1.001,-0.061,-0.549,-0.061
89928,-0.005,-0.060,1.001,-0.061,-0.793,-0.061
89952,-0.004,-0.059,1.001,0.000,-0.427,-0.061
89976,-0.004,-0.060,1.002,-0.122,-0.549,-0.122
90000,-0.004,-0.060,1.004,-0.061,-0.549,-0.183
90024,-0.006,-0.059,1.004,-0.183,-0.549,-0.183
90048,-0.007,-0.059,1.002,-0.061,-0.610,-0.061
90072,-0.005,-0.059,1.001,-0.366,-0.671,-0.061
90096,-0.002,-0.061,1.000,0.000,-0.610,-0.122
90120,-0.003,-0.058,1.002,-0.305,-0.610,-0.122
90144,-0.005,-0.059,1.000,-0.244,-0.549,-0.122
90168,-0.006,-0.058,1.002,-0.122,-0.610,0.061
90192,-0.005,-0.061,1.002,-0.183,-0.488,-0.122
90216,-0.007,-0.060,1.002,-0.305,-0.549,-0.061
90240,-0.006,-0.062,1.000,0.061,-0.549,0.000
